year,category,film,name,status,gender
2013,BEST PICTURE,Philomena,Tracey Seaward,nominated,female
2013,BEST PICTURE,The Wolf of Wall Street,Emma Tillinger Koskoff,nominated,female
2013,SHORT FILM,Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),Selma Vilhunen,nominated,female
2013,SHORT FILM,Pitääkö Mun Kaikki Hoitaa? (Do I Have to Take Care of Everything?),Kirsikka Saari,nominated,female
2013,WRITING,Before Midnight,Julie Delpy,nominated,female
2013,WRITING,Dallas Buyers Club,Melisa Wallack,nominated,female
2013,COSTUME DESIGN,12 Years a Slave,Patricia Norris,nominated,female
2013,COSTUME DESIGN,The Great Gatsby,Catherine Martin,winner,female
2014,SHORT FILM,Butter Lamp (La Lampe Au Beurre De Yak),Hu Wei,nominated,male
2014,WRITING,Foxcatcher,Dan Futterman,nominated,male
2014,WRITING,Foxcatcher,E. Max Frye,nominated,male
2014,WRITING,Boyhood,Richard Linklater,nominated,male
2014,WRITING,Birdman or (The Unexpected Virtue of Ignorance),Armando Bo,winner,male
2014,WRITING,Birdman or (The Unexpected Virtue of Ignorance),Alexander Dinelaris,winner,male
2014,FILM EDITING,The Grand Budapest Hotel,Barney Pilling,nominated,male
2014,WRITING,Birdman or (The Unexpected Virtue of Ignorance),Nicolás Giacobone,winner,male
2014,WRITING,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,winner,male
2014,WRITING,Whiplash,Damien Chazelle,nominated,male
2014,SHORT FILM,Butter Lamp (La Lampe Au Beurre De Yak),Julien Féret,nominated,male
2014,WRITING,The Theory of Everything,Anthony McCarten,nominated,male
2014,WRITING,The Imitation Game,Graham Moore,winner,male
2014,WRITING,American Sniper,Jason Hall,nominated,male
2014,SHORT FILM,The Phone Call,James Lucas,winner,male
2014,SHORT FILM,Parvaneh,Stefan Eichenberger,nominated,male
2014,BEST PICTURE,Whiplash,David Lancaster,nominated,male
2014,SHORT FILM,Aya,Oded Binnun,nominated,male
2014,SHORT FILM,Aya,Mihal Brezis,nominated,male
2014,SHORT FILM,Parvaneh,Talkhon Hamzavi,nominated,male
2014,SHORT FILM,Boogaloo and Graham,Ronan Blaney,nominated,male
2014,WRITING,Inherent Vice,Paul Thomas Anderson,nominated,male
2014,SHORT FILM,Boogaloo and Graham,Michael Lennox,nominated,male
2014,BEST PICTURE,Whiplash,Jason Blum,nominated,male
2014,BEST PICTURE,The Theory of Everything,Anthony McCarten,nominated,male
2014,BEST PICTURE,American Sniper,Clint Eastwood,nominated,male
2014,BEST PICTURE,American Sniper,Robert Lorenz,nominated,male
2014,BEST PICTURE,American Sniper,Andrew Lazar,nominated,male
2014,BEST PICTURE,American Sniper,Bradley Cooper,nominated,male
2014,BEST PICTURE,American Sniper,Peter Morgan,nominated,male
2014,BEST PICTURE,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,winner,male
2014,BEST PICTURE,Birdman or (The Unexpected Virtue of Ignorance),John Lesher,winner,male
2014,BEST PICTURE,Birdman or (The Unexpected Virtue of Ignorance),James W. Skotchdopole,winner,male
2014,BEST PICTURE,Boyhood,Richard Linklater,nominated,male
2014,BEST PICTURE,The Grand Budapest Hotel,Wes Anderson,nominated,male
2014,BEST PICTURE,The Grand Budapest Hotel,Scott Rudin,nominated,male
2014,BEST PICTURE,The Grand Budapest Hotel,Steven Rales,nominated,male
2014,BEST PICTURE,The Grand Budapest Hotel,Jeremy Dawson,nominated,male
2014,BEST PICTURE,The Imitation Game,Ido Ostrowsky,nominated,male
2014,BEST PICTURE,The Imitation Game,Teddy Schwarzman,nominated,male
2014,BEST PICTURE,Selma,Christian Colson,nominated,male
2014,BEST PICTURE,Selma,Oprah Winfrey,nominated,male
2014,BEST PICTURE,Selma,Dede Gardner,nominated,male
2014,BEST PICTURE,Selma,Jeremy Kleiner,nominated,male
2014,BEST PICTURE,The Theory of Everything,Tim Bevan,nominated,male
2014,BEST PICTURE,The Theory of Everything,Eric Fellner,nominated,male
2014,WRITING,The Grand Budapest Hotel,Wes Anderson,nominated,male
2014,WRITING,The Grand Budapest Hotel,Wes Anderson,nominated,male
2014,DOCUMENTARY (Feature),Last Days in Vietnam,Keven McAlester,nominated,male
2014,WRITING,Nightcrawler,Dan Gilroy,nominated,male
2014,CINEMATOGRAPHY,The Grand Budapest Hotel,Robert Yeoman,nominated,male
2014,WRITING,The Grand Budapest Hotel,Hugo Guinness,nominated,male
2014,COSTUME DESIGN,The Grand Budapest Hotel,Milena Canonero,winner,female
2014,COSTUME DESIGN,Into the Woods,Colleen Atwood,nominated,female
2014,COSTUME DESIGN,Maleficent,Anna B. Sheppard,nominated,female
2014,COSTUME DESIGN,Mr. Turner,Jacqueline Durran,nominated,female
2014,DOCUMENTARY (Feature),CitizenFour,Laura Poitras,winner,female
2014,CINEMATOGRAPHY,Ida,Lukasz Zal,nominated,male
2014,DOCUMENTARY (Feature),CitizenFour,Mathilde Bonnefoy,winner,female
2014,FILM EDITING,Boyhood,Sandra Adair,nominated,female
2014,BEST PICTURE,Boyhood,Cathleen Sutherland,nominated,female
2014,BEST PICTURE,The Imitation Game,Nora Grossman,nominated,female
2014,BEST PICTURE,Selma,Oprah Winfrey,nominated,female
2014,BEST PICTURE,The Theory of Everything,Lisa Bruce,nominated,female
2014,BEST PICTURE,Whiplash,Helen Estabrook,nominated,female
2014,SHORT FILM,Parvaneh,Talkhon Hamzavi,nominated,female
2014,DOCUMENTARY (Feature),Virunga,Joanna Natasegara,nominated,female
2014,CINEMATOGRAPHY,Ida,Ryszard Lenczewski,nominated,male
2014,CINEMATOGRAPHY,Birdman or (The Unexpected Virtue of Ignorance),Emmanuel Lubezki,winner,male
2014,CINEMATOGRAPHY,Unbroken,Roger Deakins,nominated,male
2014,FILM EDITING,American Sniper,Gary D. Roach,nominated,male
2014,FILM EDITING,American Sniper,Joel Cox,nominated,male
2014,DOCUMENTARY (Feature),Virunga,Orlando von Einsiedel,nominated,male
2014,DOCUMENTARY (Feature),The Salt of the Earth,David Rosier,nominated,male
2014,CINEMATOGRAPHY,Mr. Turner,Dick Pope,nominated,male
2014,DOCUMENTARY (Feature),The Salt of the Earth,Wim Wenders,nominated,male
2014,FILM EDITING,Whiplash,Tom Cross,winner,male
2014,DOCUMENTARY (Feature),Last Days in Vietnam,Rory Kennedy,nominated,male
2014,DOCUMENTARY (Feature),The Salt of the Earth,Juliano Ribeiro Salgado,nominated,male
2014,DOCUMENTARY (Feature),Finding Vivian Maier,John Maloof,nominated,male
2014,DOCUMENTARY (Feature),Finding Vivian Maier,Charlie Siskel,nominated,male
2014,COSTUME DESIGN,Inherent Vice,Mark Bridges,nominated,male
2014,DIRECTING,Birdman or (The Unexpected Virtue of Ignorance),Alejandro G. Iñárritu,winner,male
2014,DIRECTING,Boyhood,Richard Linklater,nominated,male
2014,FILM EDITING,The Imitation Game,William Goldenberg,nominated,male
2014,DIRECTING,The Grand Budapest Hotel,Wes Anderson,nominated,male
2014,DIRECTING,The Imitation Game,Morten Tyldum,nominated,male
2014,DOCUMENTARY (Feature),CitizenFour,Dirk Wilutzky,winner,male
2014,DIRECTING,Foxcatcher,Bennett Miller,nominated,male
2015,COSTUME DESIGN,Cinderella,Sandy Powell,nominated,female
2015,COSTUME DESIGN,Mad Max: Fury Road,Jenny Beavan,winner,female
2015,COSTUME DESIGN,The Revenant,Jacqueline West,nominated,female
2015,DOCUMENTARY (Feature),The Look of Silence,Signe Byrge Sørensen,nominated,female
2015,DOCUMENTARY (Feature),"What Happened, Miss Simone?",Liz Garbus,nominated,female
2015,DOCUMENTARY (Feature),"What Happened, Miss Simone?",Amy Hobby,nominated,female
2015,FILM EDITING,Mad Max: Fury Road,Margaret Sixel,winner,female
2015,COSTUME DESIGN,Carol,Sandy Powell,nominated,female
2015,SHORT FILM,Ave Maria,Basil Khalil,nominated,male
2015,CINEMATOGRAPHY,Carol,Ed Lachman,nominated,male
2015,BEST PICTURE,The Revenant,Alejandro G. Iñárritu,nominated,male
2015,BEST PICTURE,The Revenant,Keith Redmon,nominated,male
2015,BEST PICTURE,Room,Ed Guiney,nominated,male
2015,BEST PICTURE,Spotlight,Michael Sugar,winner,male
2015,BEST PICTURE,Spotlight,Steve Golin,winner,male
2015,BEST PICTURE,Spotlight,Blye Pagon Faust,winner,male
2015,SHORT FILM,Ave Maria,Eric Dupont,nominated,male
2015,SHORT FILM,Day One,Henry Hughes,nominated,male
2015,SHORT FILM,Everything Will Be Okay (Alles Wird Gut),Patrick Vollrath,nominated,male
2015,SHORT FILM,Stutterer,Benjamin Cleary,winner,male
2015,WRITING,The Big Short,Charles Randolph,winner,male
2015,WRITING,The Big Short,Adam McKay,winner,male
2015,WRITING,Brooklyn,Nick Hornby,nominated,male
2015,BEST PICTURE,The Revenant,Steve Golin,nominated,male
2015,WRITING,The Martian,Drew Goddard,nominated,male
2015,WRITING,Bridge of Spies,Ethan Coen,nominated,male
2015,WRITING,Bridge of Spies,Joel Coen,nominated,male
2015,WRITING,Ex Machina,Alex Garland,nominated,male
2015,WRITING,Inside Out,Pete Docter,nominated,male
2015,WRITING,Inside Out,Josh Cooley,nominated,male
2015,WRITING,Inside Out,Original story,nominated,male
2015,WRITING,Inside Out,Pete Docter,nominated,male
2015,WRITING,Inside Out,Ronnie del Carmen,nominated,male
2015,WRITING,Spotlight,Josh Singer,winner,male
2015,WRITING,Spotlight,Tom McCarthy,winner,male
2015,WRITING,Straight Outta Compton,Jonathan Herman,nominated,male
2015,WRITING,Straight Outta Compton,S. Leigh Savidge,nominated,male
2015,WRITING,Straight Outta Compton,Alan Wenkus,nominated,male
2015,WRITING,Bridge of Spies,Matt Charman,nominated,male
2015,BEST PICTURE,The Revenant,Arnon Milchan,nominated,male
2015,BEST PICTURE,The Martian,Mark Huffam,nominated,male
2015,BEST PICTURE,The Martian,Michael Schaefer,nominated,male
2015,CINEMATOGRAPHY,The Hateful Eight,Robert Richardson,nominated,male
2015,CINEMATOGRAPHY,Mad Max: Fury Road,John Seale,nominated,male
2015,CINEMATOGRAPHY,The Revenant,Emmanuel Lubezki,winner,male
2015,CINEMATOGRAPHY,Sicario,Roger Deakins,nominated,male
2015,COSTUME DESIGN,The Danish Girl,Paco Delgado,nominated,male
2015,DIRECTING,The Big Short,Adam McKay,nominated,male
2015,DIRECTING,Mad Max: Fury Road,George Miller,nominated,male
2015,DIRECTING,The Revenant,Alejandro G. Iñárritu,winner,male
2015,DIRECTING,Spotlight,Tom McCarthy,nominated,male
2015,DOCUMENTARY (Feature),Amy,Asif Kapadia,winner,male
2015,DOCUMENTARY (Feature),Amy,James Gay-Rees,winner,male
2015,DOCUMENTARY (Feature),Cartel Land,Matthew Heineman,nominated,male
2015,DOCUMENTARY (Feature),Cartel Land,Tom Yellin,nominated,male
2015,DOCUMENTARY (Feature),The Look of Silence,Joshua Oppenheimer,nominated,male
2015,DOCUMENTARY (Feature),"What Happened, Miss Simone?",Justin Wilkes,nominated,male
2015,DOCUMENTARY (Feature),Winter on Fire: Ukraine's Fight for Freedom,Evgeny Afineevsky,nominated,male
2015,DOCUMENTARY (Feature),Winter on Fire: Ukraine's Fight for Freedom,Den Tolmor,nominated,male
2015,FILM EDITING,The Big Short,Hank Corwin,nominated,male
2015,FILM EDITING,The Revenant,Stephen Mirrione,nominated,male
2015,FILM EDITING,Spotlight,Tom McArdle,nominated,male
2015,BEST PICTURE,The Big Short,Brad Pitt,nominated,male
2015,BEST PICTURE,The Big Short,Dede Gardner,nominated,male
2015,BEST PICTURE,The Big Short,Jeremy Kleiner,nominated,male
2015,BEST PICTURE,Bridge of Spies,Steven Spielberg,nominated,male
2015,BEST PICTURE,Bridge of Spies,Marc Platt,nominated,male
2015,BEST PICTURE,Mad Max: Fury Road,Doug Mitchell,nominated,male
2015,BEST PICTURE,Mad Max: Fury Road,George Miller,nominated,male
2015,BEST PICTURE,The Martian,Simon Kinberg,nominated,male
2015,BEST PICTURE,The Martian,Ridley Scott,nominated,male
2015,FILM EDITING,Star Wars: The Force Awakens,Maryann Brandon,nominated,female
2015,FILM EDITING,Star Wars: The Force Awakens,Mary Jo Markey,nominated,female
2015,DIRECTING,Room,Lenny Abrahamson,nominated,male
2015,BEST PICTURE,Brooklyn,Finola Dwyer,nominated,female
2015,BEST PICTURE,Bridge of Spies,Kristie Macosko Krieger,nominated,female
2015,WRITING,Straight Outta Compton,S. Leigh Savidge,nominated,female
2015,WRITING,Straight Outta Compton,Andrea Berloff,nominated,female
2015,WRITING,Inside Out,Original story,nominated,female
2015,WRITING,Inside Out,Meg LeFauve,nominated,female
2015,WRITING,Room,Emma Donoghue,nominated,female
2015,WRITING,Straight Outta Compton,Andrea Berloff,nominated,female
2015,SHORT FILM,Stutterer,Serena Armitage,winner,female
2015,BEST PICTURE,Spotlight,Blye Pagon Faust,winner,female
2015,BEST PICTURE,Spotlight,Nicole Rocklin,winner,female
2015,BEST PICTURE,The Revenant,Mary Parent,nominated,female
2015,BEST PICTURE,Brooklyn,Amanda Posey,nominated,female
2015,WRITING,Carol,Phyllis Nagy,nominated,female
2016,FILM EDITING,Hell or High Water,Jake Roberts,nominated,male
2016,FILM EDITING,La La Land,Tom Cross,nominated,male
2016,FILM EDITING,Moonlight,Nat Sanders,nominated,male
2016,FILM EDITING,Moonlight,Joi McMillon,nominated,male
2016,BEST PICTURE,Arrival,Shawn Levy,nominated,male
2016,BEST PICTURE,Arrival,David Linde,nominated,male
2016,BEST PICTURE,Arrival,Aaron Ryder,nominated,male
2016,BEST PICTURE,Fences,Scott Rudin,nominated,male
2016,BEST PICTURE,Fences,Denzel Washington,nominated,male
2016,BEST PICTURE,Fences,Todd Black,nominated,male
2016,FILM EDITING,Hacksaw Ridge,John Gilbert,winner,male
2016,BEST PICTURE,Arrival,Dan Levine,nominated,male
2016,FILM EDITING,Arrival,Joe Walker,nominated,male
2016,DOCUMENTARY (Feature),I Am Not Your Negro,Raoul Peck,nominated,male
2016,DOCUMENTARY (Feature),13th,Spencer Averick,nominated,male
2016,DOCUMENTARY (Feature),O.J.: Made in America,Ezra Edelman,winner,male
2016,DOCUMENTARY (Feature),"Life, Animated",Roger Ross Williams,nominated,male
2016,DOCUMENTARY (Feature),I Am Not Your Negro,Hébert Peck,nominated,male
2016,DOCUMENTARY (Feature),I Am Not Your Negro,Rémi Grellety,nominated,male
2016,BEST PICTURE,Hacksaw Ridge,Bill Mechanic,nominated,male
2016,DOCUMENTARY (Feature),Fire at Sea,Gianfranco Rosi,nominated,male
2016,DIRECTING,Moonlight,Barry Jenkins,nominated,male
2016,DIRECTING,Manchester by the Sea,Kenneth Lonergan,nominated,male
2016,DIRECTING,La La Land,Damien Chazelle,winner,male
2016,DIRECTING,Arrival,Denis Villeneuve,nominated,male
2016,CINEMATOGRAPHY,Silence,Rodrigo Prieto,nominated,male
2016,CINEMATOGRAPHY,Moonlight,James Laxton,nominated,male
2016,CINEMATOGRAPHY,Lion,Greig Fraser,nominated,male
2016,DOCUMENTARY (Feature),13th,Howard Barish,nominated,male
2016,BEST PICTURE,Hacksaw Ridge,David Permut,nominated,male
2016,BEST PICTURE,La La Land,Marc Platt,nominated,male
2016,BEST PICTURE,Hidden Figures,Jenno Topping,nominated,male
2016,WRITING,20th Century Women,Mike Mills,nominated,male
2016,WRITING,Manchester by the Sea,Kenneth Lonergan,winner,male
2016,WRITING,The Lobster,Efthimis Filippou,nominated,male
2016,WRITING,The Lobster,Yorgos Lanthimos,nominated,male
2016,WRITING,La La Land,Damien Chazelle,nominated,male
2016,WRITING,Hell or High Water,Taylor Sheridan,nominated,male
2016,WRITING,Moonlight,Tarell Alvin McCraney,winner,male
2016,WRITING,Moonlight,Barry Jenkins,winner,male
2016,WRITING,Lion,Luke Davies,nominated,male
2016,WRITING,Hidden Figures,Theodore Melfi,nominated,male
2016,WRITING,Fences,August Wilson,nominated,male
2016,WRITING,Arrival,Eric Heisserer,nominated,male
2016,SHORT FILM,Timecode,Juanjo Giménez,nominated,male
2016,SHORT FILM,Sing,Kristof Deák,winner,male
2016,SHORT FILM,Silent Nights,Aske Bang,nominated,male
2016,SHORT FILM,La Femme et le TGV,Giacun Caduff,nominated,male
2016,SHORT FILM,La Femme et le TGV,Timo von Gunten,nominated,male
2016,SHORT FILM,Ennemis Intérieurs,Sélim Azzazi,nominated,male
2016,BEST PICTURE,Moonlight,Jeremy Kleiner,winner,male
2016,BEST PICTURE,Moonlight,Dede Gardner,winner,male
2016,BEST PICTURE,Manchester by the Sea,Kevin J. Walsh,nominated,male
2016,BEST PICTURE,Manchester by the Sea,Chris Moore,nominated,male
2016,BEST PICTURE,Manchester by the Sea,Matt Damon,nominated,male
2016,BEST PICTURE,Lion,Iain Canning,nominated,male
2016,BEST PICTURE,Lion,Emile Sherman,nominated,male
2016,CINEMATOGRAPHY,La La Land,Linus Sandgren,winner,male
2016,BEST PICTURE,La La Land,Jordan Horowitz,nominated,male
2016,BEST PICTURE,La La Land,Fred Berger,nominated,male
2016,BEST PICTURE,Hidden Figures,Pharrell Williams,nominated,male
2016,BEST PICTURE,Hidden Figures,Peter Chernin,nominated,male
2016,CINEMATOGRAPHY,Arrival,Bradford Young,nominated,male
2016,BEST PICTURE,Hidden Figures,Theodore Melfi,nominated,male
2016,DOCUMENTARY (Feature),O.J.: Made in America,Caroline Waterlow,winner,female
2016,BEST PICTURE,Hell or High Water,Julie Yorn,nominated,female
2016,BEST PICTURE,Hell or High Water,Carla Hacken,nominated,female
2016,FILM EDITING,Moonlight,Joi McMillon,nominated,female
2016,DOCUMENTARY (Feature),13th,Ava DuVernay,nominated,female
2016,BEST PICTURE,Hidden Figures,Pharrell Williams,nominated,female
2016,DOCUMENTARY (Feature),"Life, Animated",Julie Goldman,nominated,female
2016,DOCUMENTARY (Feature),Fire at Sea,Donatella Palermo,nominated,female
2016,COSTUME DESIGN,La La Land,Mary Zophres,nominated,female
2016,COSTUME DESIGN,Jackie,Madeline Fontaine,nominated,female
2016,COSTUME DESIGN,Florence Foster Jenkins,Consolata Boyle,nominated,female
2016,COSTUME DESIGN,Fantastic Beasts and Where to Find Them,Colleen Atwood,winner,female
2016,COSTUME DESIGN,Allied,Joanna Johnston,nominated,female
2016,BEST PICTURE,Lion,Angie Fielder,nominated,female
2016,BEST PICTURE,Manchester by the Sea,Kimberly Steward,nominated,female
2016,BEST PICTURE,Manchester by the Sea,Lauren Beck,nominated,female
2016,BEST PICTURE,Moonlight,Adele Romanski,winner,female
2016,SHORT FILM,Sing,Anna Udvardy,winner,female
2016,BEST PICTURE,Hidden Figures,Donna Gigliotti,nominated,female
2016,BEST PICTURE,Hidden Figures,Jenno Topping,nominated,female
2016,WRITING,Hidden Figures,Allison Schroeder,nominated,female
2017,FILM EDITING,The Shape of Water,Sidney Wolinsky,nominated,male
2017,WRITING,The Shape of Water,Vanessa Taylor,nominated,female
2017,WRITING,Lady Bird,Greta Gerwig,nominated,female
2017,WRITING,The Big Sick,Kumail Nanjiani,nominated,female
2017,WRITING,The Big Sick,Emily V. Gordon,nominated,female
2017,SHORT FILM,Watu Wote/All of Us,Katja Benrath,nominated,female
2017,SHORT FILM,The Silent Child,Rachel Shenton,winner,female
2017,BEST PICTURE,The Post,Kristie Macosko Krieger,nominated,female
2017,BEST PICTURE,The Post,Amy Pascal,nominated,female
2017,BEST PICTURE,Phantom Thread,Megan Ellison,nominated,female
2017,BEST PICTURE,Phantom Thread,JoAnne Sellar,nominated,female
2017,FILM EDITING,"Three Billboards outside Ebbing, Missouri",Jon Gregory,nominated,male
2017,WRITING,Mudbound,Dee Rees,nominated,female
2017,DOCUMENTARY (Feature),Abacus: Small Enough to Jail,Steve James,nominated,male
2017,BEST PICTURE,Call Me by Your Name,Peter Spears,nominated,male
2017,BEST PICTURE,The Shape of Water,J. Miles Dale,winner,male
2017,BEST PICTURE,The Shape of Water,Guillermo del Toro,winner,male
2017,BEST PICTURE,The Post,Steven Spielberg,nominated,male
2017,BEST PICTURE,Phantom Thread,Daniel Lupi,nominated,male
2017,BEST PICTURE,Phantom Thread,Paul Thomas Anderson,nominated,male
2017,BEST PICTURE,Phantom Thread,JoAnne Sellar,nominated,male
2017,BEST PICTURE,Lady Bird,Scott Rudin,nominated,male
2017,BEST PICTURE,Get Out,Jordan Peele,nominated,male
2017,BEST PICTURE,Lady Bird,Evelyn O'Neill,nominated,female
2017,BEST PICTURE,Get Out,Edward H. Hamm Jr.,nominated,male
2017,BEST PICTURE,Get Out,Sean McKittrick,nominated,male
2017,BEST PICTURE,Dunkirk,Christopher Nolan,nominated,male
2017,BEST PICTURE,Darkest Hour,Douglas Urbanski,nominated,male
2017,BEST PICTURE,Darkest Hour,Anthony McCarten,nominated,male
2017,BEST PICTURE,Darkest Hour,Eric Fellner,nominated,male
2017,BEST PICTURE,Darkest Hour,Tim Bevan,nominated,male
2017,BEST PICTURE,Call Me by Your Name,Marco Morabito,nominated,male
2017,BEST PICTURE,Call Me by Your Name,Luca Guadagnino,nominated,male
2017,BEST PICTURE,Get Out,Jason Blum,nominated,male
2017,BEST PICTURE,Lady Bird,Eli Bush,nominated,female
